model,layer,rank,eigenvalue,fraction_total,cumulative_fraction
llama32_3b,8,108,1.313679292310861,0.0025258095250840335,0.9602400537556016
llama32_3b,8,109,1.3032584635126754,0.0025057734106443924,0.9627458271662459
llama32_3b,8,110,1.3002256680637392,0.002499942258644516,0.9652457694248904
llama32_3b,8,111,1.2989511526094621,0.002497491749381622,0.9677432611742722
llama32_3b,8,112,1.2571724670671476,0.002417163923171739,0.9701604250974439
llama32_3b,8,113,1.2253181792817387,0.0023559177240620446,0.9725163428215059
llama32_3b,8,114,1.209046666179514,0.002324632506260649,0.9748409753277666
llama32_3b,8,115,1.1899309414677657,0.0022878787263705164,0.9771288540541372
llama32_3b,8,116,1.1677596205808725,0.0022452499555528685,0.9793741040096899
llama32_3b,8,117,1.0869154060235422,0.002089810885779877,0.9814639148954698
llama32_3b,8,118,1.077133806194603,0.0020710038160764075,0.9835349187115463
llama32_3b,8,119,1.0118313447057667,0.0019454468554046813,0.985480365566951
llama32_3b,8,120,0.9803290515952457,0.0018848774360142185,0.9873652430029652
llama32_3b,8,121,0.964332225432757,0.0018541203584467917,0.9892193633614119
llama32_3b,8,122,0.8986697922226756,0.0017278712805988234,0.9909472346420107
llama32_3b,8,123,0.8512498133448891,0.0016366969467794133,0.9925839315887902
llama32_3b,8,124,0.8345997376259728,0.0016046838671104544,0.9941886154559005
llama32_3b,8,125,0.8133886703955111,0.001563901374791758,0.9957525168306923
llama32_3b,8,126,0.7848200645455634,0.0015089725522119057,0.9972614893829042
llama32_3b,8,127,0.7397687610908238,0.0014223524676528613,0.9986838418505571
llama32_3b,8,128,0.6845368540890651,0.0013161581494428227,1.0
llama32_3b,9,1,48.51590518083637,0.09705428553439885,0.09705428553439885
llama32_3b,9,2,40.70719542974033,0.08143324861849946,0.17848753415289828
llama32_3b,9,3,37.46318877839454,0.0749437325177143,0.2534312666706126
llama32_3b,9,4,32.21522581632968,0.06444537545530955,0.31787664212592215
llama32_3b,9,5,28.205300896522292,0.0564236680031272,0.37430031012904935
llama32_3b,9,6,23.125587858635118,0.046261888731478226,0.4205621988605276
llama32_3b,9,7,20.43295015510457,0.040875365950030315,0.4614375648105579
llama32_3b,9,8,18.658922185580682,0.03732648818595655,0.49876405299651444
llama32_3b,9,9,7.01879243372168,0.014040836349028392,0.5128048893455428
llama32_3b,9,10,6.773332239116115,0.013549802249473188,0.5263546915950161
llama32_3b,9,11,4.164889339666292,0.008331708079741486,0.5346863996747575
llama32_3b,9,12,3.876496588451772,0.007754788978302547,0.54244118865306
llama32_3b,9,13,3.564286056658489,0.007130223282031034,0.5495714119350911
llama32_3b,9,14,3.4697907086646755,0.006941188810723539,0.5565126007458145
llama32_3b,9,15,3.36540833544217,0.006732375708757611,0.5632449764545722
llama32_3b,9,16,3.3364401900370284,0.006674425998346702,0.5699194024529189
llama32_3b,9,17,3.3117877307334482,0.006625109659396482,0.5765445121123154
llama32_3b,9,18,3.270858994100714,0.006543233225742212,0.5830877453380576
llama32_3b,9,19,3.246510304679856,0.006494524567279961,0.5895822699053376
llama32_3b,9,20,3.2167613399968977,0.006435012856595997,0.5960172827619337
llama32_3b,9,21,3.155487495153277,0.006312436781573239,0.6023297195435069
llama32_3b,9,22,3.084631077710239,0.006170691122189406,0.6085004106656963
llama32_3b,9,23,3.0438559478065845,0.0060891219731521815,0.6145895326388485
llama32_3b,9,24,3.0389440636597205,0.006079295929409934,0.6206688285682583
llama32_3b,9,25,3.007808533404836,0.006017010445250482,0.6266858390135088
llama32_3b,9,26,2.99211379710586,0.005985613702007822,0.6326714527155166
llama32_3b,9,27,2.979443230088979,0.005960266698286971,0.6386317194138036
llama32_3b,9,28,2.9518292017193013,0.005905025849246721,0.6445367452630504
llama32_3b,9,29,2.9099652643417913,0.005821278580867692,0.650358023843918
llama32_3b,9,30,2.8671086006963282,0.005735545400068637,0.6560935692439868
llama32_3b,9,31,2.8103220655162904,0.005621946023135862,0.6617155152671226
llama32_3b,9,32,2.799349902430661,0.005599996614069425,0.667315511881192
llama32_3b,9,33,2.754582647644073,0.005510441365899699,0.6728259532470916
llama32_3b,9,34,2.717261418975358,0.00543578161936489,0.6782617348664565
llama32_3b,9,35,2.7059405795590044,0.005413134696111403,0.6836748695625681
llama32_3b,9,36,2.6963965881677745,0.00539404229203959,0.6890689118546076
llama32_3b,9,37,2.6337570361597917,0.005268734170019207,0.6943376460246268
llama32_3b,9,38,2.5908175572122083,0.005182835320251416,0.6995204813448781
llama32_3b,9,39,2.5803168794357956,0.005161829100220727,0.7046823104450989
llama32_3b,9,40,2.5123252409713586,0.005025814325913566,0.7097081247710124
llama32_3b,9,41,2.4647244261207573,0.0049305906449586216,0.714638715415971
llama32_3b,9,42,2.426104804070134,0.004853333510174454,0.7194920489261455
llama32_3b,9,43,2.398160909812466,0.004797432776546629,0.7242894817026921
llama32_3b,9,44,2.390917702679407,0.0047829430068379855,0.7290724247095302
llama32_3b,9,45,2.3745939315659896,0.004750287902563736,0.7338227126120939
llama32_3b,9,46,2.345267041765578,0.004691620537172618,0.7385143331492664
llama32_3b,9,47,2.341467946615025,0.0046840205869266155,0.7431983537361931
llama32_3b,9,48,2.3316675869384165,0.004664415327520488,0.7478627690637135
llama32_3b,9,49,2.3263738940219887,0.004653825489364787,0.7525165945530784
llama32_3b,9,50,2.3103294935233434,0.004621729255739554,0.757138323808818
llama32_3b,9,51,2.287429640170322,0.004575918940591649,0.7617142427494096
llama32_3b,9,52,2.277982261136979,0.004557019805991642,0.7662712625554012
llama32_3b,9,53,2.272076077447276,0.004545204702550772,0.770816467257952
llama32_3b,9,54,2.2701084880523448,0.0045412686122678365,0.7753577358702198
llama32_3b,9,55,2.2558038265054936,0.004512652662486703,0.7798703885327065
llama32_3b,9,56,2.1999766683583224,0.004400972484054625,0.7842713610167612
llama32_3b,9,57,2.1788157410514195,0.004358640826562887,0.788630001843324
llama32_3b,9,58,2.162723626032697,0.004326449141793571,0.7929564509851177
llama32_3b,9,59,2.129121347242745,0.004259229017833591,0.7972156800029513
llama32_3b,9,60,2.1216967598486307,0.00424437640357776,0.801460056406529
llama32_3b,9,61,2.089120017873364,0.004179207828330877,0.8056392642348599
llama32_3b,9,62,2.050815008298139,0.004102580064242901,0.8097418442991027
llama32_3b,9,63,2.0395146075367685,0.0040799740277676615,0.8138218183268704
llama32_3b,9,64,2.030728771446938,0.004062398285516899,0.8178842166123873
llama32_3b,9,65,2.0269634631807754,0.004054865924691576,0.8219390825370789
llama32_3b,9,66,2.0148362608893535,0.004030605902137365,0.8259696884392164
llama32_3b,9,67,1.9563002782447585,0.003913506819837461,0.8298831952590537
llama32_3b,9,68,1.9191878748619713,0.0038392648206135942,0.8337224600796673
llama32_3b,9,69,1.8827033938339892,0.0037662789569866944,0.837488739036654
llama32_3b,9,70,1.8782258566959722,0.003757321808475001,0.841246060845129
llama32_3b,9,71,1.8596897490094673,0.0037202410061814672,0.8449663018513105
llama32_3b,9,72,1.838359159316164,0.0036775699453201996,0.8486438717966307
llama32_3b,9,73,1.8154131875185073,0.0036316673719184837,0.852275539168549
llama32_3b,9,74,1.7711748267370784,0.0035431701567711824,0.8558187093253203
llama32_3b,9,75,1.7592240417454095,0.0035192630505424443,0.8593379723758627
llama32_3b,9,76,1.7389675463586967,0.003478740675872522,0.8628167130517352
llama32_3b,9,77,1.7379929831293262,0.0034767910979437563,0.8662935041496792
llama32_3b,9,78,1.7355875980579054,0.0034719792134973735,0.8697654833631766
llama32_3b,9,79,1.7303645669328673,0.0034615307316587882,0.8732270140948353
llama32_3b,9,80,1.7292130726242079,0.003459227209607467,0.8766862413044427
llama32_3b,9,81,1.7270072869107937,0.003454814616342239,0.880141055920785
llama32_3b,9,82,1.7249569931091295,0.0034507130789327147,0.8835917689997177
llama32_3b,9,83,1.7041856430716547,0.0034091607564529455,0.8870009297561706
llama32_3b,9,84,1.6993742940983132,0.0033995358296310344,0.8904004655858017
llama32_3b,9,85,1.696753975206962,0.003394293977975903,0.8937947595637775
llama32_3b,9,86,1.6944744108366934,0.00338973379321873,0.8971844933569962
llama32_3b,9,87,1.6660831824124982,0.0033329381840286414,0.9005174315410249
llama32_3b,9,88,1.663025710564316,0.0033268218239471217,0.903844253364972
llama32_3b,9,89,1.6592368028319129,0.0033192422532567784,0.907163495618229
llama32_3b,9,90,1.6560520336124034,0.0033128712394616252,0.9104763668576905
llama32_3b,9,91,1.600429000067914,0.003201599404796389,0.9136779662624869
llama32_3b,9,92,1.597532606857509,0.003195805276610699,0.9168737715390973
llama32_3b,9,93,1.5835761545813383,0.0031678859066801607,0.9200416574457776
llama32_3b,9,94,1.559421824782863,0.0031195660575004894,0.9231612235032782
llama32_3b,9,95,1.5547899677805883,0.003110300197771032,0.9262715237010493
llama32_3b,9,96,1.533675132868215,0.0030680607464208254,0.9293395844474701
llama32_3b,9,97,1.4710173767020873,0.002942716207651009,0.9322823006551211
llama32_3b,9,98,1.4626988860819312,0.002926075372839114,0.9352083760279603
llama32_3b,9,99,1.4511608185797584,0.0029029938927822734,0.9381113699207424
llama32_3b,9,100,1.447690902416511,0.002896052453004267,0.9410074223737466
llama32_3b,9,101,1.4248638380645962,0.0028503877495783493,0.943857810123325
llama32_3b,9,102,1.4152698323703383,0.00283119529373117,0.9466890054170561
llama32_3b,9,103,1.3825987902106547,0.0027658380744305434,0.9494548434914867
llama32_3b,9,104,1.3685339018472966,0.0027377017820922117,0.952192545273579
llama32_3b,9,105,1.353950585753145,0.002708528394128727,0.9549010736677078
llama32_3b,9,106,1.2899462530981631,0.002580490078574657,0.9574815637462825
llama32_3b,9,107,1.252177237975509,0.002504934551693237,0.9599864982979757
llama32_3b,9,108,1.246923416525159,0.0024944244749402957,0.9624809227729159
llama32_3b,9,109,1.2145850513102812,0.0024297327636431075,0.964910655536559
llama32_3b,9,110,1.1801044244031456,0.002360755536550742,0.9672714110731097
llama32_3b,9,111,1.1503626691633342,0.0023012582480928727,0.9695726693212027
llama32_3b,9,112,1.106493877752846,0.0022135003428918323,0.9717861696640943
llama32_3b,9,113,1.088443310652283,0.002177390846698657,0.973963560510793
llama32_3b,9,114,1.062060491700408,0.0021246129868563337,0.9760881734976493
llama32_3b,9,115,1.0311022470256288,0.0020626821559852934,0.9781508556536347
llama32_3b,9,116,0.9852092689647199,0.0019708749397714504,0.9801217305934061
llama32_3b,9,117,0.964529614679998,0.001929506051275584,0.9820512366446817
llama32_3b,9,118,0.9071456442877617,0.001814711527154338,0.9838659481718361
llama32_3b,9,119,0.9048690993934436,0.0018101573827478499,0.9856761055545838
llama32_3b,9,120,0.876693374096138,0.0017537928796441619,0.987429898434228
llama32_3b,9,121,0.8563694498136345,0.0017131356159459728,0.9891430340501741
llama32_3b,9,122,0.8386522714340724,0.0016776930516383588,0.9908207271018123
llama32_3b,9,123,0.8103357255529842,0.0016210468421314487,0.9924417739439438
llama32_3b,9,124,0.8089029151630318,0.0016181805575968251,0.9940599545015406
llama32_3b,9,125,0.790214406274552,0.0015807948822989207,0.9956407493838396
llama32_3b,9,126,0.7609480173087007,0.0015222485466041581,0.9971629979304437
llama32_3b,9,127,0.7419874085698098,0.0014843185455541683,0.9986473164759979
llama32_3b,9,128,0.6761851393661935,0.0013526835240020658,1.0
llama32_3b,10,1,38.57175687679637,0.08308926462089339,0.08308926462089339
llama32_3b,10,2,35.18156236991402,0.07578628463482741,0.15887554925572078
llama32_3b,10,3,33.075338569357505,0.07124916730117177,0.23012471655689257
llama32_3b,10,4,30.620597958180483,0.0659612932520527,0.2960860098089453
llama32_3b,10,5,27.218615363922357,0.05863291998368256,0.35471892979262776
llama32_3b,10,6,24.033904825420247,0.05177258283285564,0.4064915126254835
llama32_3b,10,7,19.570303039936583,0.04215732493571139,0.44864883756119484
llama32_3b,10,8,11.1480121250335,0.024014465620855845,0.4726633031820507
llama32_3b,10,9,4.32045625365347,0.00930690126688942,0.4819702044489401
llama32_3b,10,10,4.054027896660977,0.008732975211942821,0.4907031796608829
llama32_3b,10,11,3.9914588161071776,0.00859819216568889,0.4993013718265718
llama32_3b,10,12,3.8869487712915367,0.008373062084190008,0.5076744339107618
llama32_3b,10,13,3.8238540548100994,0.008237146740467096,0.515911580651229
llama32_3b,10,14,3.6288918488549133,0.007817169336445124,0.5237287499876742
llama32_3b,10,15,3.545189621506026,0.007636862368842784,0.5313656123565168
llama32_3b,10,16,3.504462738901727,0.007549130644910646,0.5389147430014276
llama32_3b,10,17,3.428202667458095,0.007384855180963605,0.5462995981823912
llama32_3b,10,18,3.3974984998500948,0.007318713866335541,0.5536183120487267
llama32_3b,10,19,3.339143575496389,0.00719300873532363,0.5608113207840504
llama32_3b,10,20,3.3264083258579635,0.007165575125529806,0.5679768959095801
llama32_3b,10,21,3.2726918073201854,0.007049861806129943,0.5750267577157101
llama32_3b,10,22,3.264134971026819,0.007031429116186154,0.5820581868318961
llama32_3b,10,23,3.1861813301937545,0.00686350545349095,0.588921692285387
llama32_3b,10,24,3.1485154191638998,0.006782367514694356,0.5957040598000815
llama32_3b,10,25,3.1002374168377242,0.006678369562942751,0.6023824293630242
llama32_3b,10,26,3.0828411910959974,0.0066408955218023365,0.6090233248848266
llama32_3b,10,27,3.05186163185048,0.006574160972888442,0.6155974858577149
llama32_3b,10,28,3.0375723428222363,0.0065433797325859955,0.622140865590301
llama32_3b,10,29,3.0317002984429777,0.0065307304811958585,0.6286715960714968
llama32_3b,10,30,2.985894921032263,0.006432058928927824,0.6351036550004248
llama32_3b,10,31,2.965108302123656,0.006387281479858349,0.641490936480283
llama32_3b,10,32,2.915678623509052,0.006280802647181551,0.6477717391274646
llama32_3b,10,33,2.9021417391729543,0.006251642197779747,0.6540233813252443
llama32_3b,10,34,2.893443075042426,0.006232903989714754,0.6602562853149591
llama32_3b,10,35,2.8876959567779976,0.006220523847638107,0.6664768091625972
llama32_3b,10,36,2.845579894101722,0.006129799624531631,0.6726066087871289
llama32_3b,10,37,2.842656827793281,0.006123502907719321,0.6787301116948481
llama32_3b,10,38,2.8002962483582037,0.006032251959378597,0.6847623636542267
llama32_3b,10,39,2.749308344460993,0.005922416479161501,0.6906847801333883
llama32_3b,10,40,2.7045930258634177,0.0058260930746707774,0.696510873208059
llama32_3b,10,41,2.6608285058190453,0.0057318178307769535,0.702242691038836
llama32_3b,10,42,2.608464036681661,0.0056190170255975,0.7078617080644335
llama32_3b,10,43,2.5493976718124562,0.005491779346575315,0.7133534874110088
llama32_3b,10,44,2.5159687429666135,0.005419768493563428,0.7187732559045721
llama32_3b,10,45,2.4725497452683696,0.005326237555866016,0.7240994934604382
llama32_3b,10,46,2.4522935739408194,0.005282602769278074,0.7293820962297163
llama32_3b,10,47,2.4455751520313727,0.0052681302956064215,0.7346502265253227
llama32_3b,10,48,2.4072556678055665,0.005185584463557752,0.7398358109888805
llama32_3b,10,49,2.3436405158326363,0.005048548024873859,0.7448843590137543
llama32_3b,10,50,2.339352103806477,0.005039310151608633,0.749923669165363
llama32_3b,10,51,2.298588041135132,0.004951498336317439,0.7548751675016805
llama32_3b,10,52,2.2559871717328575,0.004859729767876237,0.7597348972695567
llama32_3b,10,53,2.18133952682655,0.004698927708982262,0.7644338249785388
llama32_3b,10,54,2.1511582573892185,0.004633912794290069,0.769067737772829
llama32_3b,10,55,2.134944910180289,0.004598986848320427,0.7736667246211495
llama32_3b,10,56,2.116518429542436,0.004559293485878039,0.7782260181070275
llama32_3b,10,57,2.0676982542651414,0.004454127613464959,0.7826801457204924
llama32_3b,10,58,2.061434008910786,0.0044406335032132335,0.7871207792237057
llama32_3b,10,59,2.0423736267202286,0.004399574623145489,0.7915203538468512
llama32_3b,10,60,2.034541156214292,0.0043827023241578686,0.795903056171009
llama32_3b,10,61,2.030045459366353,0.004373017928753042,0.8002760740997621
llama32_3b,10,62,2.0208897005709243,0.004353295071228342,0.8046293691709905
llama32_3b,10,63,1.9962145957623119,0.0043001412488722635,0.8089295104198627
llama32_3b,10,64,1.9674776751222667,0.004238237674941808,0.8131677480948045
llama32_3b,10,65,1.9055179804062914,0.004104767335840339,0.8172725154306448
llama32_3b,10,66,1.8739220526269196,0.004036705038014798,0.8213092204686596
llama32_3b,10,67,1.841446009912535,0.003966746842551883,0.8252759673112116
llama32_3b,10,68,1.8254856555100782,0.003932365880475802,0.8292083331916873
llama32_3b,10,69,1.822837304221158,0.003926660940414164,0.8331349941321015
llama32_3b,10,70,1.791301000504774,0.0038587270816318126,0.8369937212137334
llama32_3b,10,71,1.7618563687508413,0.003795298993373301,0.8407890202071067
llama32_3b,10,72,1.7513594518258455,0.003772687083035113,0.8445617072901418
llama32_3b,10,73,1.7408595139828458,0.0037500686651930995,0.8483117759553347
llama32_3b,10,74,1.7155417788809972,0.0036955305222145865,0.8520073064775494
llama32_3b,10,75,1.6779950685029525,0.0036146493592380006,0.8556219558367874
llama32_3b,10,76,1.6752181323456397,0.0036086674283669937,0.8592306232651543
