model,source_family,source_artifact,site,layer,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range_ratio_definition
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k7,nar,0.1124940961573921,0.9420753174999374,0.8396457833192719,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k8,nar,0.1187922261024467,0.9387266768860644,0.8371932303504248,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k9,nar,0.1246754427661886,0.935587813748026,0.8344591793074094,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k10,nar,0.1302326540500721,0.9326131813082678,0.832298819264429,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k11,nar,0.1353498239069695,0.9298656763710716,0.8300774027919788,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k12,nar,0.1399248483012202,0.9274023677448638,0.8281212824914982,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k13,nar,0.1441570151204473,0.925117822160806,0.8263639746953424,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k14,nar,0.148285613895074,0.9228837337958264,0.8243436852846742,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k15,nar,0.1523111861140164,0.920700175891144,0.8229144061488055,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k16,nar,0.1562267427984026,0.9185713130735128,0.8211970045157015,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k17,nar,0.1600224835474746,0.9165028731283528,0.8195900631419256,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k18,nar,0.1635907924777241,0.9145541031137938,0.8185588878886632,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k19,nar,0.1670336774219032,0.9126698869679534,0.8174759942480854,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k20,nar,0.1703297785937062,0.9108623504165124,0.8157332122952804,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k21,nar,0.1735495907941412,0.9090931796058416,0.8147519197458328,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k22,nar,0.1766843411939862,0.9073674331857045,0.8135169836240271,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k23,nar,0.1797421807105609,0.9056808595136804,0.812012122215338,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k24,nar,0.1826870332217807,0.9040536304767652,0.811075045694552,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k25,nar,0.1856076501228951,0.9024368952326278,0.8094874189036931,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k26,nar,0.1884049605483875,0.900885697217806,0.8086524223479941,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k27,nar,0.1911660739559375,0.8993519478180177,0.8071667957098959,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k28,nar,0.1939017514493862,0.8978297436321732,0.8057862819052767,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k29,nar,0.1965050923014735,0.8963787746809528,0.8046752943259103,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k30,nar,0.19904584203516,0.8949604225689759,0.8036098795847493,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k31,nar,0.2014935556007487,0.8935918779841563,0.8026197278671042,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k32,nar,0.2038800387488432,0.8922555470554144,0.801796144474038,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k33,nar,0.2061846326967984,0.8909631683202183,0.8007933025965424,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k34,nar,0.2084451830469589,0.889693664669498,0.7997991602625922,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k35,nar,0.2106604797385271,0.8884478151593783,0.7989070180814026,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k36,nar,0.2128472445909917,0.887216295730082,0.7981759371742909,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k37,nar,0.2149623214520127,0.8860235203130825,0.7974019172357352,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k38,nar,0.2170525129613032,0.8848431991255269,0.7964216622465271,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k39,nar,0.2191289167849011,0.8836691027840109,0.7956426141314268,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k40,nar,0.221141081991312,0.88252983972707,0.7946629976408275,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k41,nar,0.2231070639489882,0.8814153028232558,0.7937264798063243,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k42,nar,0.2250202274033326,0.8803293546148893,0.7930152721684123,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k43,nar,0.2268933917565291,0.8792648112164337,0.7920173786551352,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k44,nar,0.2286943800172982,0.8782400696749731,0.7912969925997213,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k45,nar,0.2304734331086218,0.8772266337106838,0.7903415592439316,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k46,nar,0.2322215392449317,0.87622968493145,0.7897918119417278,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k47,nar,0.233925695602764,0.8752567077133634,0.7888685429533577,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k48,nar,0.2356087064728813,0.8742947406493525,0.7883812088901673,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k49,nar,0.2372468196162717,0.8733574184626408,0.7876725552466908,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k50,nar,0.2388659608393999,0.872429962323968,0.7869528875022118,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k51,nar,0.2404572498783932,0.8715174984597881,0.7864803985316767,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k52,nar,0.2420264029651632,0.8706167911514439,0.7856228150876902,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k53,nar,0.2435625231949224,0.8697341414507525,0.7852208004011048,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k54,nar,0.2450244191036854,0.8688933081203437,0.7845307430296105,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k55,nar,0.2464439354082336,0.8680760707402125,0.783961202270533,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k56,nar,0.2478511194154189,0.8672651731648061,0.7832124828393523,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k57,nar,0.2492405629072313,0.8664637540559724,0.7827994540517647,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k58,nar,0.2506185290714899,0.865668222200925,0.7820196876257294,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k59,nar,0.2519537806213222,0.8648966524265647,0.7817191144056221,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k60,nar,0.2532781264353024,0.8641307039821566,0.781084606413096,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k61,nar,0.2545895930483582,0.8633715347123981,0.7803963049127759,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k62,nar,0.255872771420316,0.8626280940125263,0.7800573419638126,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k63,nar,0.2571351471640526,0.8618960800676305,0.7794238715315259,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,17,128,nar_k64,nar,0.258368531934,0.8611802761710232,0.7788912040671085,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,down_input,18,128,nar_k0,nar,0.0,1.0,0.8966702579797171,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
